policy_id,payment_date,scheduled_amount,actual_amount,status,payment_schedule
P003770,2020-09-05,103.66,103.66,Paid,Monthly
P003770,2020-10-05,103.66,103.66,Paid,Monthly
P003772,2022-07-30,83.73,83.73,Paid,Monthly
P003772,2022-08-29,83.73,83.73,Paid,Monthly
P003772,2022-09-28,83.73,83.73,Paid,Monthly
P003772,2022-10-28,83.73,83.73,Paid,Monthly
P003772,2022-11-27,83.73,83.73,Paid,Monthly
P003772,2022-12-27,83.73,83.73,Paid,Monthly
P003772,2023-01-26,83.73,83.73,Paid,Monthly
P003772,2023-02-25,83.73,83.73,Paid,Monthly
P003772,2023-03-27,83.73,83.73,Paid,Monthly
P003772,2023-04-26,83.73,83.73,Paid,Monthly
P003772,2023-05-26,83.73,83.73,Paid,Monthly
P003772,2023-06-25,83.73,83.73,Paid,Monthly
P003773,2022-05-01,88.79,88.79,Paid,Monthly
P003773,2022-05-31,88.79,88.79,Paid,Monthly
P003773,2022-06-30,88.79,88.79,Paid,Monthly
P003773,2022-07-30,88.79,88.79,Paid,Monthly
P003773,2022-08-29,88.79,88.79,Paid,Monthly
P003773,2022-09-28,88.79,88.79,Paid,Monthly
P003773,2022-10-28,88.79,88.79,Paid,Monthly
P003773,2022-11-27,88.79,88.79,Paid,Monthly
P003773,2022-12-27,88.79,88.79,Paid,Monthly
P003773,2023-01-26,88.79,88.79,Paid,Monthly
P003773,2023-02-25,88.79,88.79,Paid,Monthly
P003773,2023-03-27,88.79,88.79,Paid,Monthly
P003774,2019-05-26,275.06,275.06,Paid,Quarterly
P003774,2019-08-24,275.06,275.06,Paid,Quarterly
P003774,2019-11-22,275.06,275.06,Paid,Quarterly
P003774,2020-02-20,275.06,275.06,Paid,Quarterly
P003775,2021-12-17,157.25,157.25,Paid,Monthly
P003775,2022-01-16,157.25,157.25,Paid,Monthly
P003775,2022-02-15,157.25,157.25,Paid,Monthly
P003775,2022-03-17,157.25,157.25,Paid,Monthly
P003775,2022-04-16,157.25,157.25,Paid,Monthly
P003775,2022-05-16,157.25,0.0,Missed,Monthly
P003775,2022-06-15,157.25,157.25,Paid,Monthly
P003775,2022-07-15,157.25,157.25,Paid,Monthly
P003775,2022-08-14,157.25,157.25,Paid,Monthly
P003775,2022-09-13,157.25,157.25,Paid,Monthly
P003775,2022-10-13,157.25,157.25,Paid,Monthly
P003775,2022-11-12,157.25,165.12,Late,Monthly
P003776,2019-01-25,209.85,209.85,Paid,Quarterly
P003776,2019-04-25,209.85,209.85,Paid,Quarterly
P003776,2019-07-24,209.85,209.85,Paid,Quarterly
P003776,2019-10-22,209.85,209.85,Paid,Quarterly
P003777,2021-01-09,192.96,192.96,Paid,Monthly
P003777,2021-02-08,192.96,192.96,Paid,Monthly
P003777,2021-03-10,192.96,192.96,Paid,Monthly
P003777,2021-04-09,192.96,192.96,Paid,Monthly
P003777,2021-05-09,192.96,192.96,Paid,Monthly
P003777,2021-06-08,192.96,192.96,Paid,Monthly
P003777,2021-07-08,192.96,192.96,Paid,Monthly
P003777,2021-08-07,192.96,192.96,Paid,Monthly
P003777,2021-09-06,192.96,192.96,Paid,Monthly
P003777,2021-10-06,192.96,192.96,Paid,Monthly
P003777,2021-11-05,192.96,192.96,Paid,Monthly
P003777,2021-12-05,192.96,192.96,Paid,Monthly
P003778,2020-10-10,88.45,88.45,Paid,Monthly
P003778,2020-11-09,88.45,88.45,Paid,Monthly
P003778,2020-12-09,88.45,88.45,Paid,Monthly
P003778,2021-01-08,88.45,88.45,Paid,Monthly
P003778,2021-02-07,88.45,88.45,Paid,Monthly
P003778,2021-03-09,88.45,88.45,Paid,Monthly
P003778,2021-04-08,88.45,88.45,Paid,Monthly
P003778,2021-05-08,88.45,88.45,Paid,Monthly
P003778,2021-06-07,88.45,88.45,Paid,Monthly
P003778,2021-07-07,88.45,88.45,Paid,Monthly
P003778,2021-08-06,88.45,88.45,Paid,Monthly
P003778,2021-09-05,88.45,88.45,Paid,Monthly
P003779,2019-09-28,294.37,294.37,Paid,Semi-Annual
P003780,2021-03-03,82.01,82.01,Paid,Monthly
P003780,2021-04-02,82.01,82.01,Paid,Monthly
P003780,2021-05-02,82.01,0.0,Missed,Monthly
P003780,2021-06-01,82.01,82.01,Paid,Monthly
P003780,2021-07-01,82.01,82.01,Paid,Monthly
P003780,2021-07-31,82.01,82.01,Paid,Monthly
P003780,2021-08-30,82.01,82.01,Paid,Monthly
P003780,2021-09-29,82.01,82.01,Paid,Monthly
P003780,2021-10-29,82.01,82.01,Paid,Monthly
P003780,2021-11-28,82.01,82.01,Paid,Monthly
P003780,2021-12-28,82.01,82.01,Paid,Monthly
P003780,2022-01-27,82.01,82.01,Paid,Monthly
P003781,2022-03-10,55.73,55.73,Paid,Monthly
P003781,2022-04-09,55.73,55.73,Paid,Monthly
P003781,2022-05-09,55.73,55.73,Paid,Monthly
P003781,2022-06-08,55.73,55.73,Paid,Monthly
P003781,2022-07-08,55.73,55.73,Paid,Monthly
P003781,2022-08-07,55.73,55.73,Paid,Monthly
P003781,2022-09-06,55.73,55.73,Paid,Monthly
P003781,2022-10-06,55.73,55.73,Paid,Monthly
P003781,2022-11-05,55.73,55.73,Paid,Monthly
P003781,2022-12-05,55.73,55.73,Paid,Monthly
P003781,2023-01-04,55.73,55.73,Paid,Monthly
P003781,2023-02-03,55.73,55.73,Paid,Monthly
P003782,2021-05-11,301.94,301.94,Paid,Semi-Annual
P003783,2021-01-18,248.63,248.63,Paid,Quarterly
P003783,2021-04-18,248.63,248.63,Paid,Quarterly
P003784,2022-01-23,133.07,133.07,Paid,Monthly
P003784,2022-02-22,133.07,133.07,Paid,Monthly
P003784,2022-03-24,133.07,133.07,Paid,Monthly
P003784,2022-04-23,133.07,133.07,Paid,Monthly
P003784,2022-05-23,133.07,133.07,Paid,Monthly
P003784,2022-06-22,133.07,133.07,Paid,Monthly
P003784,2022-07-22,133.07,133.07,Paid,Monthly
P003784,2022-08-21,133.07,133.07,Paid,Monthly
P003784,2022-09-20,133.07,133.07,Paid,Monthly
P003784,2022-10-20,133.07,133.07,Paid,Monthly
P003784,2022-11-19,133.07,133.07,Paid,Monthly
P003784,2022-12-19,133.07,133.07,Paid,Monthly
P003785,2022-10-30,126.19,126.19,Paid,Monthly
P003785,2022-11-29,126.19,126.19,Paid,Monthly
P003785,2022-12-29,126.19,126.19,Paid,Monthly
P003785,2023-01-28,126.19,126.19,Paid,Monthly
P003785,2023-02-27,126.19,126.19,Paid,Monthly
P003785,2023-03-29,126.19,126.19,Paid,Monthly
P003785,2023-04-28,126.19,126.19,Paid,Monthly
P003785,2023-05-28,126.19,126.19,Paid,Monthly
P003785,2023-06-27,126.19,126.19,Paid,Monthly
P003785,2023-07-27,126.19,126.19,Paid,Monthly
P003785,2023-08-26,126.19,126.19,Paid,Monthly
P003785,2023-09-25,126.19,126.19,Paid,Monthly
P003786,2019-12-20,103.89,103.89,Paid,Monthly
P003786,2020-01-19,103.89,103.89,Paid,Monthly
P003786,2020-02-18,103.89,103.89,Paid,Monthly
P003786,2020-03-19,103.89,103.89,Paid,Monthly
P003786,2020-04-18,103.89,103.89,Paid,Monthly
P003786,2020-05-18,103.89,103.89,Paid,Monthly
P003787,2021-08-22,984.6,984.6,Paid,Semi-Annual
P003788,2019-05-30,54.55,54.55,Paid,Monthly
P003788,2019-06-29,54.55,54.55,Paid,Monthly
P003788,2019-07-29,54.55,54.55,Paid,Monthly
P003788,2019-08-28,54.55,54.55,Paid,Monthly
P003788,2019-09-27,54.55,54.55,Paid,Monthly
P003788,2019-10-27,54.55,54.55,Paid,Monthly
P003788,2019-11-26,54.55,54.55,Paid,Monthly
P003788,2019-12-26,54.55,54.55,Paid,Monthly
P003788,2020-01-25,54.55,54.55,Paid,Monthly
P003788,2020-02-24,54.55,54.55,Paid,Monthly
P003788,2020-03-25,54.55,54.55,Paid,Monthly
P003788,2020-04-24,54.55,54.55,Paid,Monthly
P003789,2019-02-04,292.61,292.61,Paid,Quarterly
P003789,2019-05-05,292.61,0.0,Missed,Quarterly
P003790,2022-04-17,127.28,127.28,Paid,Monthly
P003790,2022-05-17,127.28,127.28,Paid,Monthly
P003790,2022-06-16,127.28,127.28,Paid,Monthly
P003790,2022-07-16,127.28,127.28,Paid,Monthly
P003790,2022-08-15,127.28,127.28,Paid,Monthly
P003790,2022-09-14,127.28,127.28,Paid,Monthly
P003790,2022-10-14,127.28,127.28,Paid,Monthly
P003790,2022-11-13,127.28,127.28,Paid,Monthly
P003790,2022-12-13,127.28,127.28,Paid,Monthly
P003790,2023-01-12,127.28,127.28,Paid,Monthly
P003790,2023-02-11,127.28,127.28,Paid,Monthly
P003790,2023-03-13,127.28,127.28,Paid,Monthly
P003792,2019-01-29,85.94,85.94,Paid,Monthly
P003792,2019-02-28,85.94,85.94,Paid,Monthly
P003792,2019-03-30,85.94,90.24,Late,Monthly
P003792,2019-04-29,85.94,85.94,Paid,Monthly
P003792,2019-05-29,85.94,85.94,Paid,Monthly
P003792,2019-06-28,85.94,85.94,Paid,Monthly
P003793,2020-06-20,91.29,91.29,Paid,Monthly
P003793,2020-07-20,91.29,91.29,Paid,Monthly
P003793,2020-08-19,91.29,91.29,Paid,Monthly
P003793,2020-09-18,91.29,91.29,Paid,Monthly
P003793,2020-10-18,91.29,91.29,Paid,Monthly
P003793,2020-11-17,91.29,91.29,Paid,Monthly
P003793,2020-12-17,91.29,91.29,Paid,Monthly
P003793,2021-01-16,91.29,91.29,Paid,Monthly
P003793,2021-02-15,91.29,91.29,Paid,Monthly
P003793,2021-03-17,91.29,91.29,Paid,Monthly
P003793,2021-04-16,91.29,91.29,Paid,Monthly
P003793,2021-05-16,91.29,91.29,Paid,Monthly
P003794,2020-03-17,60.61,60.61,Paid,Monthly
P003794,2020-04-16,60.61,63.64,Late,Monthly
P003794,2020-05-16,60.61,60.61,Paid,Monthly
P003794,2020-06-15,60.61,60.61,Paid,Monthly
P003794,2020-07-15,60.61,60.61,Paid,Monthly
P003794,2020-08-14,60.61,60.61,Paid,Monthly
P003794,2020-09-13,60.61,60.61,Paid,Monthly
P003794,2020-10-13,60.61,60.61,Paid,Monthly
P003794,2020-11-12,60.61,60.61,Paid,Monthly
P003794,2020-12-12,60.61,60.61,Paid,Monthly
P003794,2021-01-11,60.61,60.61,Paid,Monthly
P003794,2021-02-10,60.61,60.61,Paid,Monthly
P003795,2019-03-23,439.64,439.64,Paid,Quarterly
P003795,2019-06-21,439.64,439.64,Paid,Quarterly
P003796,2019-05-04,145.31,145.31,Paid,Monthly
P003796,2019-06-03,145.31,145.31,Paid,Monthly
P003796,2019-07-03,145.31,152.58,Late,Monthly
P003796,2019-08-02,145.31,145.31,Paid,Monthly
P003796,2019-09-01,145.31,145.31,Paid,Monthly
P003796,2019-10-01,145.31,145.31,Paid,Monthly
P003796,2019-10-31,145.31,145.31,Paid,Monthly
P003796,2019-11-30,145.31,145.31,Paid,Monthly
P003796,2019-12-30,145.31,145.31,Paid,Monthly
P003796,2020-01-29,145.31,145.31,Paid,Monthly
P003796,2020-02-28,145.31,145.31,Paid,Monthly
P003796,2020-03-29,145.31,145.31,Paid,Monthly
P003797,2021-03-26,277.21,277.21,Paid,Quarterly
P003797,2021-06-24,277.21,277.21,Paid,Quarterly
P003797,2021-09-22,277.21,277.21,Paid,Quarterly
P003797,2021-12-21,277.21,277.21,Paid,Quarterly
P003798,2021-11-03,135.35,135.35,Paid,Monthly
P003798,2021-12-03,135.35,135.35,Paid,Monthly
P003798,2022-01-02,135.35,135.35,Paid,Monthly
P003798,2022-02-01,135.35,135.35,Paid,Monthly
P003798,2022-03-03,135.35,135.35,Paid,Monthly
P003798,2022-04-02,135.35,135.35,Paid,Monthly
P003800,2022-07-11,412.2,412.2,Paid,Quarterly
P003800,2022-10-09,412.2,412.2,Paid,Quarterly
P003800,2023-01-07,412.2,412.2,Paid,Quarterly
P003800,2023-04-07,412.2,412.2,Paid,Quarterly
P003802,2021-10-23,68.55,68.55,Paid,Monthly
P003802,2021-11-22,68.55,0.0,Missed,Monthly
P003802,2021-12-22,68.55,68.55,Paid,Monthly
P003802,2022-01-21,68.55,68.55,Paid,Monthly
P003802,2022-02-20,68.55,68.55,Paid,Monthly
P003802,2022-03-22,68.55,68.55,Paid,Monthly
P003802,2022-04-21,68.55,68.55,Paid,Monthly
P003802,2022-05-21,68.55,68.55,Paid,Monthly
P003802,2022-06-20,68.55,68.55,Paid,Monthly
P003802,2022-07-20,68.55,68.55,Paid,Monthly
P003802,2022-08-19,68.55,68.55,Paid,Monthly
P003802,2022-09-18,68.55,68.55,Paid,Monthly
P003803,2021-04-30,128.75,128.75,Paid,Monthly
P003803,2021-05-30,128.75,128.75,Paid,Monthly
P003803,2021-06-29,128.75,128.75,Paid,Monthly
P003803,2021-07-29,128.75,128.75,Paid,Monthly
P003803,2021-08-28,128.75,128.75,Paid,Monthly
P003803,2021-09-27,128.75,128.75,Paid,Monthly
P003803,2021-10-27,128.75,128.75,Paid,Monthly
P003803,2021-11-26,128.75,128.75,Paid,Monthly
P003803,2021-12-26,128.75,128.75,Paid,Monthly
P003803,2022-01-25,128.75,128.75,Paid,Monthly
P003803,2022-02-24,128.75,128.75,Paid,Monthly
P003803,2022-03-26,128.75,128.75,Paid,Monthly
P003804,2021-05-17,262.7,262.7,Paid,Monthly
P003804,2021-06-16,262.7,262.7,Paid,Monthly
P003804,2021-07-16,262.7,262.7,Paid,Monthly
P003804,2021-08-15,262.7,262.7,Paid,Monthly
P003804,2021-09-14,262.7,262.7,Paid,Monthly
P003804,2021-10-14,262.7,262.7,Paid,Monthly
P003804,2021-11-13,262.7,262.7,Paid,Monthly
P003804,2021-12-13,262.7,262.7,Paid,Monthly
P003804,2022-01-12,262.7,262.7,Paid,Monthly
P003804,2022-02-11,262.7,275.84,Late,Monthly
P003804,2022-03-13,262.7,262.7,Paid,Monthly
P003804,2022-04-12,262.7,262.7,Paid,Monthly
P003805,2022-12-08,493.87,493.87,Paid,Quarterly
P003805,2023-03-08,493.87,493.87,Paid,Quarterly
P003806,2021-04-03,63.56,63.56,Paid,Monthly
P003806,2021-05-03,63.56,63.56,Paid,Monthly
P003806,2021-06-02,63.56,63.56,Paid,Monthly
P003806,2021-07-02,63.56,63.56,Paid,Monthly
P003806,2021-08-01,63.56,63.56,Paid,Monthly
P003806,2021-08-31,63.56,63.56,Paid,Monthly
P003806,2021-09-30,63.56,63.56,Paid,Monthly
P003806,2021-10-30,63.56,63.56,Paid,Monthly
P003806,2021-11-29,63.56,63.56,Paid,Monthly
P003806,2021-12-29,63.56,63.56,Paid,Monthly
P003806,2022-01-28,63.56,63.56,Paid,Monthly
P003806,2022-02-27,63.56,63.56,Paid,Monthly
P003807,2019-06-18,134.4,134.4,Paid,Monthly
P003807,2019-07-18,134.4,134.4,Paid,Monthly
P003807,2019-08-17,134.4,134.4,Paid,Monthly
P003807,2019-09-16,134.4,134.4,Paid,Monthly
P003807,2019-10-16,134.4,134.4,Paid,Monthly
P003807,2019-11-15,134.4,134.4,Paid,Monthly
P003807,2019-12-15,134.4,134.4,Paid,Monthly
P003807,2020-01-14,134.4,134.4,Paid,Monthly
P003807,2020-02-13,134.4,134.4,Paid,Monthly
P003807,2020-03-14,134.4,134.4,Paid,Monthly
P003807,2020-04-13,134.4,134.4,Paid,Monthly
P003807,2020-05-13,134.4,134.4,Paid,Monthly
P003808,2022-08-04,57.69,57.69,Paid,Monthly
P003808,2022-09-03,57.69,57.69,Paid,Monthly
P003808,2022-10-03,57.69,57.69,Paid,Monthly
P003808,2022-11-02,57.69,57.69,Paid,Monthly
P003808,2022-12-02,57.69,57.69,Paid,Monthly
P003808,2023-01-01,57.69,0.0,Missed,Monthly
P003808,2023-01-31,57.69,57.69,Paid,Monthly
P003808,2023-03-02,57.69,57.69,Paid,Monthly
P003808,2023-04-01,57.69,60.57,Late,Monthly
P003808,2023-05-01,57.69,57.69,Paid,Monthly
P003808,2023-05-31,57.69,57.69,Paid,Monthly
P003808,2023-06-30,57.69,57.69,Paid,Monthly
P003809,2022-01-03,78.5,78.5,Paid,Monthly
P003809,2022-02-02,78.5,78.5,Paid,Monthly
P003809,2022-03-04,78.5,78.5,Paid,Monthly
P003809,2022-04-03,78.5,78.5,Paid,Monthly
P003809,2022-05-03,78.5,78.5,Paid,Monthly
P003809,2022-06-02,78.5,78.5,Paid,Monthly
P003810,2022-01-06,176.2,176.2,Paid,Quarterly
P003810,2022-04-06,176.2,176.2,Paid,Quarterly
P003811,2022-06-15,603.71,603.71,Paid,Semi-Annual
P003812,2019-11-09,109.21,109.21,Paid,Monthly
P003812,2019-12-09,109.21,109.21,Paid,Monthly
P003812,2020-01-08,109.21,114.67,Late,Monthly
P003812,2020-02-07,109.21,109.21,Paid,Monthly
P003812,2020-03-08,109.21,109.21,Paid,Monthly
P003812,2020-04-07,109.21,109.21,Paid,Monthly
P003812,2020-05-07,109.21,109.21,Paid,Monthly
P003812,2020-06-06,109.21,109.21,Paid,Monthly
P003812,2020-07-06,109.21,109.21,Paid,Monthly
P003812,2020-08-05,109.21,109.21,Paid,Monthly
P003812,2020-09-04,109.21,109.21,Paid,Monthly
P003812,2020-10-04,109.21,109.21,Paid,Monthly
P003813,2020-07-22,146.78,146.78,Paid,Quarterly
P003813,2020-10-20,146.78,146.78,Paid,Quarterly
P003814,2019-06-21,263.72,263.72,Paid,Semi-Annual
P003815,2020-09-26,127.74,127.74,Paid,Monthly
P003815,2020-10-26,127.74,127.74,Paid,Monthly
P003815,2020-11-25,127.74,127.74,Paid,Monthly
P003815,2020-12-25,127.74,127.74,Paid,Monthly
P003815,2021-01-24,127.74,127.74,Paid,Monthly
P003815,2021-02-23,127.74,127.74,Paid,Monthly
P003816,2019-06-11,34.21,34.21,Paid,Monthly
P003816,2019-07-11,34.21,34.21,Paid,Monthly
P003816,2019-08-10,34.21,34.21,Paid,Monthly
P003816,2019-09-09,34.21,34.21,Paid,Monthly
P003816,2019-10-09,34.21,34.21,Paid,Monthly
P003816,2019-11-08,34.21,34.21,Paid,Monthly
P003816,2019-12-08,34.21,34.21,Paid,Monthly
P003816,2020-01-07,34.21,34.21,Paid,Monthly
P003816,2020-02-06,34.21,34.21,Paid,Monthly
P003816,2020-03-07,34.21,34.21,Paid,Monthly
P003816,2020-04-06,34.21,34.21,Paid,Monthly
P003816,2020-05-06,34.21,34.21,Paid,Monthly
P003817,2021-11-13,725.76,725.76,Paid,Semi-Annual
P003818,2020-02-21,81.89,81.89,Paid,Monthly
P003818,2020-03-22,81.89,81.89,Paid,Monthly
P003818,2020-04-21,81.89,81.89,Paid,Monthly
P003818,2020-05-21,81.89,81.89,Paid,Monthly
P003818,2020-06-20,81.89,81.89,Paid,Monthly
P003818,2020-07-20,81.89,81.89,Paid,Monthly
P003818,2020-08-19,81.89,81.89,Paid,Monthly
P003818,2020-09-18,81.89,81.89,Paid,Monthly
P003818,2020-10-18,81.89,81.89,Paid,Monthly
P003818,2020-11-17,81.89,81.89,Paid,Monthly
P003818,2020-12-17,81.89,81.89,Paid,Monthly
P003818,2021-01-16,81.89,81.89,Paid,Monthly
P003819,2019-11-15,144.45,144.45,Paid,Monthly
P003819,2019-12-15,144.45,144.45,Paid,Monthly
P003819,2020-01-14,144.45,144.45,Paid,Monthly
P003819,2020-02-13,144.45,144.45,Paid,Monthly
P003819,2020-03-14,144.45,144.45,Paid,Monthly
P003819,2020-04-13,144.45,144.45,Paid,Monthly
P003819,2020-05-13,144.45,144.45,Paid,Monthly
P003819,2020-06-12,144.45,144.45,Paid,Monthly
P003819,2020-07-12,144.45,144.45,Paid,Monthly
P003819,2020-08-11,144.45,151.67,Late,Monthly
P003819,2020-09-10,144.45,144.45,Paid,Monthly
P003819,2020-10-10,144.45,144.45,Paid,Monthly
P003820,2022-01-03,72.61,72.61,Paid,Monthly
P003820,2022-02-02,72.61,72.61,Paid,Monthly
P003820,2022-03-04,72.61,72.61,Paid,Monthly
P003820,2022-04-03,72.61,72.61,Paid,Monthly
P003820,2022-05-03,72.61,72.61,Paid,Monthly
P003820,2022-06-02,72.61,72.61,Paid,Monthly
P003820,2022-07-02,72.61,72.61,Paid,Monthly
P003820,2022-08-01,72.61,72.61,Paid,Monthly
P003820,2022-08-31,72.61,72.61,Paid,Monthly
P003820,2022-09-30,72.61,72.61,Paid,Monthly
P003820,2022-10-30,72.61,72.61,Paid,Monthly
P003820,2022-11-29,72.61,72.61,Paid,Monthly
P003821,2020-10-31,89.81,89.81,Paid,Monthly
P003821,2020-11-30,89.81,89.81,Paid,Monthly
P003821,2020-12-30,89.81,89.81,Paid,Monthly
P003821,2021-01-29,89.81,89.81,Paid,Monthly
P003821,2021-02-28,89.81,89.81,Paid,Monthly
P003821,2021-03-30,89.81,89.81,Paid,Monthly
P003821,2021-04-29,89.81,89.81,Paid,Monthly
P003821,2021-05-29,89.81,89.81,Paid,Monthly
P003821,2021-06-28,89.81,89.81,Paid,Monthly
P003821,2021-07-28,89.81,89.81,Paid,Monthly
P003821,2021-08-27,89.81,89.81,Paid,Monthly
P003821,2021-09-26,89.81,89.81,Paid,Monthly
P003822,2021-03-11,558.22,558.22,Paid,Quarterly
P003822,2021-06-09,558.22,558.22,Paid,Quarterly
P003822,2021-09-07,558.22,558.22,Paid,Quarterly
P003822,2021-12-06,558.22,558.22,Paid,Quarterly
P003823,2022-04-16,76.01,76.01,Paid,Monthly
P003823,2022-05-16,76.01,76.01,Paid,Monthly
P003823,2022-06-15,76.01,76.01,Paid,Monthly
P003823,2022-07-15,76.01,76.01,Paid,Monthly
P003823,2022-08-14,76.01,76.01,Paid,Monthly
P003823,2022-09-13,76.01,76.01,Paid,Monthly
P003823,2022-10-13,76.01,76.01,Paid,Monthly
P003823,2022-11-12,76.01,76.01,Paid,Monthly
P003823,2022-12-12,76.01,76.01,Paid,Monthly
P003823,2023-01-11,76.01,76.01,Paid,Monthly
P003823,2023-02-10,76.01,76.01,Paid,Monthly
P003823,2023-03-12,76.01,76.01,Paid,Monthly
P003825,2022-08-23,38.61,38.61,Paid,Monthly
P003825,2022-09-22,38.61,38.61,Paid,Monthly
P003825,2022-10-22,38.61,38.61,Paid,Monthly
P003825,2022-11-21,38.61,38.61,Paid,Monthly
P003825,2022-12-21,38.61,38.61,Paid,Monthly
P003825,2023-01-20,38.61,38.61,Paid,Monthly
P003826,2022-10-26,244.93,244.93,Paid,Quarterly
P003826,2023-01-24,244.93,244.93,Paid,Quarterly
P003827,2022-08-10,96.93,96.93,Paid,Monthly
P003827,2022-09-09,96.93,96.93,Paid,Monthly
P003827,2022-10-09,96.93,96.93,Paid,Monthly
P003827,2022-11-08,96.93,96.93,Paid,Monthly
P003827,2022-12-08,96.93,96.93,Paid,Monthly
P003827,2023-01-07,96.93,96.93,Paid,Monthly
P003827,2023-02-06,96.93,96.93,Paid,Monthly
P003827,2023-03-08,96.93,96.93,Paid,Monthly
P003827,2023-04-07,96.93,96.93,Paid,Monthly
P003827,2023-05-07,96.93,96.93,Paid,Monthly
P003827,2023-06-06,96.93,96.93,Paid,Monthly
P003827,2023-07-06,96.93,96.93,Paid,Monthly
P003828,2019-05-16,507.14,507.14,Paid,Semi-Annual
P003829,2020-09-27,79.76,79.76,Paid,Monthly
P003829,2020-10-27,79.76,79.76,Paid,Monthly
P003829,2020-11-26,79.76,79.76,Paid,Monthly
P003829,2020-12-26,79.76,79.76,Paid,Monthly
P003829,2021-01-25,79.76,79.76,Paid,Monthly
P003829,2021-02-24,79.76,79.76,Paid,Monthly
P003829,2021-03-26,79.76,79.76,Paid,Monthly
P003829,2021-04-25,79.76,79.76,Paid,Monthly
P003829,2021-05-25,79.76,79.76,Paid,Monthly
P003829,2021-06-24,79.76,79.76,Paid,Monthly
P003829,2021-07-24,79.76,79.76,Paid,Monthly
P003829,2021-08-23,79.76,79.76,Paid,Monthly
P003830,2022-12-01,292.88,292.88,Paid,Quarterly
P003830,2023-03-01,292.88,292.88,Paid,Quarterly
P003831,2021-06-14,106.18,106.18,Paid,Monthly
P003831,2021-07-14,106.18,106.18,Paid,Monthly
P003831,2021-08-13,106.18,106.18,Paid,Monthly
P003831,2021-09-12,106.18,106.18,Paid,Monthly
P003831,2021-10-12,106.18,106.18,Paid,Monthly
P003831,2021-11-11,106.18,106.18,Paid,Monthly
P003831,2021-12-11,106.18,106.18,Paid,Monthly
P003831,2022-01-10,106.18,106.18,Paid,Monthly
P003831,2022-02-09,106.18,106.18,Paid,Monthly
P003831,2022-03-11,106.18,106.18,Paid,Monthly
P003831,2022-04-10,106.18,106.18,Paid,Monthly
P003831,2022-05-10,106.18,106.18,Paid,Monthly
P003832,2020-05-03,575.32,575.32,Paid,Semi-Annual
P003833,2019-04-29,137.77,137.77,Paid,Quarterly
P003833,2019-07-28,137.77,137.77,Paid,Quarterly
P003833,2019-10-26,137.77,137.77,Paid,Quarterly
P003833,2020-01-24,137.77,137.77,Paid,Quarterly
P003834,2020-05-15,67.24,67.24,Paid,Monthly
P003834,2020-06-14,67.24,67.24,Paid,Monthly
P003834,2020-07-14,67.24,67.24,Paid,Monthly
P003834,2020-08-13,67.24,67.24,Paid,Monthly
P003834,2020-09-12,67.24,67.24,Paid,Monthly
P003834,2020-10-12,67.24,67.24,Paid,Monthly
P003834,2020-11-11,67.24,67.24,Paid,Monthly
P003834,2020-12-11,67.24,67.24,Paid,Monthly
P003834,2021-01-10,67.24,67.24,Paid,Monthly
P003834,2021-02-09,67.24,67.24,Paid,Monthly
P003834,2021-03-11,67.24,67.24,Paid,Monthly
P003834,2021-04-10,67.24,67.24,Paid,Monthly
P003835,2019-06-26,371.02,371.02,Paid,Monthly
P003835,2019-07-26,371.02,371.02,Paid,Monthly
P003835,2019-08-25,371.02,371.02,Paid,Monthly
P003835,2019-09-24,371.02,389.57,Late,Monthly
P003835,2019-10-24,371.02,371.02,Paid,Monthly
P003835,2019-11-23,371.02,371.02,Paid,Monthly
P003835,2019-12-23,371.02,371.02,Paid,Monthly
P003835,2020-01-22,371.02,371.02,Paid,Monthly
P003835,2020-02-21,371.02,371.02,Paid,Monthly
P003835,2020-03-22,371.02,371.02,Paid,Monthly
P003835,2020-04-21,371.02,371.02,Paid,Monthly
P003835,2020-05-21,371.02,371.02,Paid,Monthly
P003836,2021-06-08,423.31,423.31,Paid,Semi-Annual
P003837,2019-08-26,938.5,938.5,Paid,Semi-Annual
P003838,2021-07-17,290.42,290.42,Paid,Quarterly
P003838,2021-10-15,290.42,290.42,Paid,Quarterly
P003839,2022-06-07,832.18,832.18,Paid,Quarterly
P003839,2022-09-05,832.18,832.18,Paid,Quarterly
P003839,2022-12-04,832.18,832.18,Paid,Quarterly
P003839,2023-03-04,832.18,873.79,Late,Quarterly
P003840,2022-05-31,614.3,614.3,Paid,Semi-Annual
P003841,2019-04-23,746.45,746.45,Paid,Semi-Annual
P003843,2022-09-26,393.01,393.01,Paid,Semi-Annual
P003844,2022-09-09,198.41,198.41,Paid,Semi-Annual
P003846,2019-09-02,58.41,58.41,Paid,Monthly
P003846,2019-10-02,58.41,58.41,Paid,Monthly
P003846,2019-11-01,58.41,58.41,Paid,Monthly
P003846,2019-12-01,58.41,58.41,Paid,Monthly
P003846,2019-12-31,58.41,58.41,Paid,Monthly
P003846,2020-01-30,58.41,58.41,Paid,Monthly
P003846,2020-02-29,58.41,58.41,Paid,Monthly
P003846,2020-03-30,58.41,58.41,Paid,Monthly
P003846,2020-04-29,58.41,58.41,Paid,Monthly
P003846,2020-05-29,58.41,58.41,Paid,Monthly
P003846,2020-06-28,58.41,58.41,Paid,Monthly
P003846,2020-07-28,58.41,58.41,Paid,Monthly
P003847,2019-01-26,1367.49,1367.49,Paid,Semi-Annual
