artist_id|full_name|nationality|gender|birth_year|death_year
41241|Takuma Nakahira|Japanese|Male|1938|
41244|Virginia Overton|American|Female|1971|
41251|John Outterbridge|American|Male|1933|
41264|Karl Otten|German|Male|1889|1963
41265|Jakob Goldbaum||||
41266|Emil Maetzel|German|Male|1877|1955
41271|Nick Cave|American|Male|1959|
41278|Akram Zaatari|Lebanese|Male|1966|
41284|Adam Ant (Stuart Leslie Goddard)|British|Male|1954|
41285|X3 Studios||||
41286|Malcolm Garrett|British|Male|1956|
41287|Guy Peellaert|Belgian|Male|1934|2008
41288|Barney Bubbles (Colin Fulcher)|British|Male|1942|1983
41291|Samella Lewis|American|Female|1924|
41292|Fluxus||||
41295|Nick Egan|British|Male|1957|
41296|Bob Heimall|American|Male|1943|
41298|Brian Davis||Male||
41299|Philip Cushway||Male||
41300|John Holmstrom|American|Male||
41301|Spencer Drate|American|Male|1942|
41302|Arturo Vega|Mexican|Male|1943|2013
41303|Danny Fields||Male||
41304|Paul Stolper|British|Male|1947|
41305|Sophie Richmond||||
41306|John Varnom||Male||
41307|Julia Gorton|American|Female||
41314|Gene Greif|American|Male|1954|2004
41315|Ray Lowry|British|Male|1944|2008
41316|Pennie Smith|British|Female|1949|
41317|Pearl Thompson|British|Male|1957|
41318|Andy Vella|British|Male|1961|
41321|Poly Styrene (Marianne Joan Elliott-Said)|British|Female|1957|2011
41325|Noriko Ambe|Japanese|Female|1967|
41330|Marcel Lods|French|Male|1891|1978
41332|Bernardo Ortiz Campo|Colombian|Male|1972|
41333|Henry Taylor|American|Male|1958|
41345|Kader Attia|French|Male|1970|
41367|Stanislaw Kubicki|German|Male|1886|1943
41368|Stefan Szmai|||1893|1974
41369|Margarete Kubicka|German|Female|1891|1984
41374|Lisa Pasedag||||
41375|E. Anger||||
41376|Eugen Hoffmann||||
41377|Willi Tegtmeier||||
41378|Max Schwimmer|German|Male|1895|1960
41379|Oskar Birckenbach||||
41380|Lonni Ideler||||
41383|Roc Caivano|American|Male||
41384|Mihoya Glass Co. Ltd, Japan||||
41391|Georg Arndt|German|||
41392|Rolf Tillmann||||
41393|Alfred Zacharias|German||1901|
41394|Gustav Heinrich Wolff|German|Male|1886|1934
41395|Arne Skouen|Norwegian|Male|1913|2003
41399|Irving Rapper||Male|1898|1999
41400|Ralph Thomas Ward (Corkie)||||
41401|John Whitney, Sr.|American|Male|1917|1995
41402|Donna Cameron|American|Female||
41403|Bob Rogers|American|Male||
41404|Jonathan Parker||Male||
41405|Evelyn Lambart|Canadian|Female|1914|1999
41410|Bruno W. Reimann||||
41411|Heinrich Zernack|German|Male|1899|1945
41412|Eugen Maria Karpf||||
41413|Grete Rühle||||
41414|LaboGroup, Paris||||
41421|Peter Sillen|American|Male||
41422|Hugh Harman|American|Male|1903|1982
41424|Burt Gillett|American|Male|1891|1971
41425|Bill Roberts|American|Male|1899|1974
41427|Catriona Duffy||Female||
41428|Lucy McEachan||Female||
41429|Sang-ok Shin|Korean|Male|1926|2006
41430|Panel||||
41431|Andrés Jaque|Spanish|Male|1971|
41432|W. Doessler||||
41433|Friz Freleng|American|Male|1905|1995
41434|Michel Auder|French|Male|1945|
41440|Shen Wei|Chinese|Male|1977|
41443|Erik Barnouw|American|Male|1908|2001
41444|Ernst Moritz Engert|German|Male|1892|1986
41446|Josh MacPhee|American|Male||
41447|Nobodycorp Internationale Unlimited||||
41448|Jesse Goldstein|American|Male||
41451|Jesus Barraza||Male||
41457|Pat Sullivan|Australian|Male|1887|1933
41463|Richard Protovin|American|Male|1945|1991
41470|Favianna Rodriguez||||
41472|Peter Stathis|American|Male|1960|
41473|Michael McCoy|American|Male|1944|
41474|Dennis Pies|American|Male|1947|
41475|Lawrence C. Windom|American|Male|1876|
41476|Lynne Sachs|American|Female|1961|
41477|Alessandro Blasetti|Italian|Male|1900|1987
41478|William Deeke||Male||
41479|Jean Badovici|French||1893|1956
41481|Francis Jourdain|French|Male|1876|1958
41483|Maria Gilssen||||
41484|Gail Dianna Schlaifer|American|Female||
41486|William Hanna|American|Male|1910|2001
41487|Joseph Barbera|American|Male|1911|2006
41488|Jordan Belson|American|Male|1926|2011
41489|Alan Berliner|American|Male|1956|
41490|Aleksandr Sokurov|Russian|Male|1951|
41491|Larry Carty||Male||
41492|Bert Haanstra|Dutch|Male|1916|1997
41493|Mary Beams||Female||
41494|Djibril Diop Mambéty|Senegalese|Male|1945|1998
41497|U.S. Navy|American|||
41499|Abderrahmane Sissako|Mauritanian|Male|1961|
41512|Ousmane Sembène|Senegalese|Male|1923|2007
41513|Akira Kurosawa|Japanese|Male|1910|1998
41549|Raoul Peck|Haitian|Male|1953|
41551|Diana Barrie|American|Female|1952|
41552|Peter Kubelka|Austrian|Male|1934|
41553|Marijan Jevšovar|Croatian|Male|1922|1998
41554|Ivan Kožarić|Croatian|Male|1921|
41555|Miljenko Horvat|Croatian|Male|1935|
41559|Marie Menken|American|Female|1909|1970
41560|Jonathan Bloom||Male||
41561|Michael Carapetian|British|Male|1938|
41568|Serge Vandercam|Danish||1924|2005
41569|Jan Sanders||||
41578|André Komatsu|Brazilian|Male|1978|
41582|Adolf Born|Czech|Male|1930|
41583|Chen Shaoxiong|Chinese|Male|1962|2016
41584|Jaroslav Doubrava|Czech|Male|1909|1960
41585|Milos Macourek|Czech|Male|1926|2002
41587|Tex Avery|American|Male|1908|1980
41588|Andrew Noren|American|Male|1943|
41590|Gunvor Nelson|Swedish|Female|1931|
41593|Sara Petty||Female||
41594|Willard Maas|American|Male|1906|1971
41601|Vlatko Gilic|Yugoslav|Male|1935|
41610|Lou Bunin|American|Male|1904|1994
41618|Bill Basquin|American|Male|1970|
41619|Bela Tarr|Hungarian|Male|1955|
41620|Tom Chomont|American|Male|1942|2010
41621|John Karidis|American|Male|1958|2012
41624|George Clooney|American|Male|1961|
41625|Yael Hersonski|Israeli|Female|1970|
41626|Brent Green|American|Male|1978|
41628|David Henry Gerson|American|Male|1985|
41629|Chico Teixeira|Brazilian|Male|1970|
41635|Didier Faustino|French|Male|1968|
41650|Ringl + Pit|German|Female||
41664|Wael Shawky|Egyptian|Male|1971|
41665|Justin Matherly|American|Male|1972|
41667|John Maybury|British|Male|1958|
41670|unknown, commercially printed||||
41673|Zdenek Miler|Czech|Male|1921|2011
41681|Wilfred Jackson|American|Male|1906|1988
41686|Hans Kappler|German|Male||
41688|Bigas Luna|Spanish|Male|1946|
41689|John Haugse||||
41704|King Baggot|American|Male|1879|1948
41705|Jack Cutting|American|Male|1908|1988
41707|Bruce Baillie|American|Male|1931|
41711|Michael Apted|British|Male|1941|
41712|Jean-Claude Lauzon|Canadian|Male|1953|1997
41713|Gabriel Axel|Danish|Male|1918|
41716|Wheeler Winston Dixon|American|Male|1950|
41718|raumlaborberlin||||
41729|John Frankenheimer|American|Male|1930|2002
41730|Ang Lee|Taiwanese|Male|1954|
41731|Wong Kar-wai|Chinese|Male|1958|
41734|Guy Ritchie|British|Male|1968|
41735|Alejandro González Iñárritu|Mexican|Male|1963|
41736|Joe Carnahan|American|Male|1969|
41741|Delphine Seyrig|French|Female|1932|1990
41742|Masaomi Unagami||||
41743|Neville de Almeida|Brazilian|Male|1941|
41752|Robert Wilhite|American|Male|1946|
41758|Iván Hevesy|Hungarian|Male|1893|1966
41761|Fabio Balducci|Italian|Male|1964|
41764|Augusto|Spanish|||
41770|Elaine May|American|Female|1932|
41772|Tommy Hartung|American|Male|1980|
41774|Wallace McCutcheon Jr.|American|Male|1880|1928
41775|Arch Connelly|American|Male|1950|1993
41777|Rania Stephan|Lebanese|Female|1960|
41790|James Longley|American|Male|1972|
41791|Raúl Ruiz|Chilean|Male|1941|2011
41792|Bill Daniel|American|Male|1959|
41793|Susan Warms Dryfoos|American|Female|1950|
41794|Godfrey Cheshire|American|Male|1951|
41795|Manish Acharya|Indian|Male|1967|2010
41796|Alice Elliott|American|Female|1946|
41797|Oscar Muñoz|Colombian|Male|1951|
41799|George Griffin|American|||
41804|Lea Lublin|Argentine|Female|1929|1999
41817|István Orosz|Hungarian|Male|1951|
41822|Massoud Hassani|Dutch|Male|1983|
41828|Cathy Wilkes|Irish|Female|1966|
41829|Ben Kinmont|American|Male|1963|
41830|Dirk Vander Kooij|Dutch|Male|1983|
41831|Georgia Hubley|American|Female|1960|
41832|Alan Rudolph|American|Male|1943|
41833|Bruno Barreto|Brazilian|Male|1955|
41834|Walter Salles|Brazilian|Male|1956|
41835|John McKay|Scottish|Male|1965|
41836|Pat O'Connor|Irish|Male|1943|
41837|Jan Sverák|Czech|Male|1965|
41838|Régis Wargnier|French|Male|1948|
41839|Igor Nikolayev|Russian|Male|1924|
41840|Sam Wood|American|Male|1883|1949
41841|William Friedkin|American|Male|1935|
41844|Marleen Gorris|Dutch|Female|1948|
41845|Peter Medak|Hungarian|Male|1937|
41846|Don Roos|American|Male|1955|
41848|Åke Sandgren|Swedish|Male|1955|
41849|James Merendino|American|Male|1969|
41850|Sam Raimi|American|Male|1959|
41851|George Lucas|American|Male|1944|
41852|Barry Caillier|American|Male||
41853|Rainer Geis|German|Male||
41854|Bryan Singer|American|Male|1965|
41855|John Irvin|British|Male|1940|
41856|James Gray|American|Male|1969|
41857|Barry Sonnenfeld|American|Male|1953|
41858|Jean-Claude Tramont|Belgian|Male|1934|1996
41859|Bob Fosse|American|Male|1927|1987
41860|Bruno Bozzetto|Italian|Male|1938|
41861|John Landis|American|Male|1950|
41862|Percy Adlon|German|Male|1935|
41863|Hal Ashby|American|Male|1929|1988
41864|Lawrence Kasdan|American|Male|1949|
41865|Brian De Palma|American|Male|1940|
41866|Terry Gilliam|American|Male|1940|
41867|Herbert Ross|American|Male|1927|2001
41868|Gene Saks|American|Male|1921|
41869|Robert Moore|American|Male|1927|1984
41870|Mark Rydell|American|Male|1934|
41871|Jean-Paul Rappeneau|French|Male|1932|
41872|Jim Henson|American|Male|1936|1990
41873|Frank Oz|British|Male|1944|
41874|Richard Marquand|British|Male|1938|1987
41875|Norman Jewison|Canadian|Male|1926|
41876|Bob Rafelson|American|Male|1933|
41877|Mike Hodges|British|Male|1932|
41878|Richard Lester|American|Male|1932|
41879|Robert Youngson|American|Male|1917|1974
41880|Edward Zwick|American|Male|1952|
41882|Randal Kleiser|American|Male|1946|
41883|Blake Edwards|American|Male|1922|2010
41884|Stanley Kramer|American|Male|1913|2001
41885|Mick Jackson|British|Male|1943|
41886|Édouard Molinaro|French|Male|1928|
41887|Peter Bogdanovich|American|Male|1939|
41888|Nicholas Hytner|British|Male|1956|
41889|Terry Jones|Welsh|Male|1942|
41890|Roland Joffé|British|Male|1945|
41891|Kenneth Branagh|Irish|Male|1960|
41892|Richard Benjamin|American|Male|1938|
41893|Jim Sheridan|Irish|Male|1949|
41894|Yves Robert|French|Male|1920|2002
41895|Roger Corman|American|Male|1926|
41896|Rob Reiner|American|Male|1947|
41897|Richard Williams|Canadian|Male|1933|
41898|Michael Caton-Jones|Scottish|Male|1957|
41899|Ted Tetzlaff|American|Male|1903|1995
41900|Alan J. Pakula|American|Male|1928|1998
41901|Richard Rush|American|Male|1929|
41902|Jack Haley Jr.|American|Male|1933|2001
41903|Richard Fleischer|American|Male|1916|2006
41904|Robert Wise|American|Male|1914|2005
41905|Michael Crichton|American|Male|1942|2008
41906|Clive Donner|British|Male|1926|2010
41907|Richard Talmadge|German|Male|1892|1981
41908|Taylor Hackford|American|Male|1944|
41909|George Dunning|Canadian|Male|1920|1979
41910|David Hand|American|Male|1900|1986
41911|Ben Sharpsteen|American|Male|1895|1980
41912|Hamilton Luske|American|Male|1903|1968
41913|Clyde Geronimi|Italian|Male|1901|1989
41914|Jack Hannah|American|Male|1913|1994
41915|Jack Kinney|American|Male|1909|1992
41916|Jack King|American||1895|1958
41917|Riley Thomson|American|Male|1912|1960
41918|Dick Lundy|American|Male|1907|1990
41919|Bob Carlson||Male||
41920|Charles A. Nichols|American|Male|1910|1992
41921|Dick Huemer|American|Male|1898|1979
41922|Wolfgang Reitherman|American|Male|1909|1985
41923|Frank Tashlin|American|Male|1913|1972
41924|Norm Ferguson|American|Male|1902|1957
41925|Dick Rickard||Male||
41926|Rob Minkoff|American|Male|1962|
41927|Connie Rasinski|American|Male|1907|1965
41928|Dave Tendlar|American|Male|1909|1993
41929|Paul J. Smith|American|Male|1906|1980
41930|Pete Burness|American|Male|1904|1969
41931|Robert Cannon|American|Male|1909|1964
41932|Ub Iwerks|American|Male|1901|1971
41933|Alex Lovy|American|Male|1913|1992
41934|Chuck Jones|American|Male|1912|2002
41935|Robert McKimson|American|Male|1910|1977
41936|Hawley Pratt|American|Male|1911|1999
41937|Abe Levitow|American|Male|1922|1975
41938|Rudy Larriva|American|Male|1916|2010
41939|Preston Blair|American|Male|1908|1995
41940|Michael Lah|American|Male|1912|1995
41941|Gene Deitch|American|Male|1924|
41942|Maurice Noble|American|Male|1911|2001
41943|Izzy Sparber|American|Male|1900|1958
41944|Seymour Kneitel||Male|1908|1964
41945|Frank Endres||Male||
41946|Tom Golden||Male||
41947|Graham Place||Male||
41952|Erwin Hauer|Austrian|Male|1926|
41953|Randy Tuten|American|Male|1946|
41954|Mick Haggerty|American|Male||
41958|Peter Kodick (Peter Gravelle)|British|Male||
41986|Adam Helms|American|Male|1974|
41987|John Newsom|American|Male|1970|
41988|William Villalongo|American|Male|1975|
42000|Danilo Barbosa|Brazilian|Male|1949|
42003|Ellen Auerbach|German|Female|1906|2004
42007|John Follis|American|Male|1923|1994
42011|Bernhard Höke||||
42012|Michele Abeles|American|Female|1977|
42016|Edward Waisnis|American|Male|1957|
42017|Mike Nichols|American|Male|1931|
42018|Matt Porterfield|American|Male|1977|
42020|Lucian Pintilie|Romanian|Male|1933|
42021|Corinna Belz|German|Female|1970|
42027|Nicolas Winding Refn|Danish|Male|1970|
42028|Sally Cruikshank|American|Female|1949|
42029|Julie Taymor|American|Female|1952|
42062|Júlio Bressane|Brazilian|Male|1946|
42064|Alfred Caldwell|American|Male||
42098|Michael Harris|American|Male|1933|
42107|Patricia Cardoso|Colombian|Female||
42110|Elia Suleiman|Palestinian|Male|1960|
42120|Rebecca Cammisa|American|Female||
42121|Rob Fruchtman||Male||
42123|Nobi Nakanishi|American|Male|1975|
42124|Herbert Danska|American|Male|1927|
42126|Birdhead|Chinese||2004|
42138|Natalia Almada|Mexican|Female|1974|
42139|Véréna Paravel|French|Female|1971|
42140|J.P. Sniadecki|American|Male|1979|
42141|Andrez Wajda|Polish|Male|1926|
42142|Richard Kaplan|American|Male|1925|
42150|Mike Johnson|American|Male||
42156|Song Tao|Chinese||1979|
42157|Ji Weiyu|Chinese||1980|
42158|Zoe Crosher|American|Female|1975|
42161|Arthur Cantrill|Australian|Male|1938|
42162|Corinne Cantrill|Australian|Female|1928|
42166|Doug Sweetland|American|Male|1974|
42172|Marja Mikkonen|Finnish|Female|1979|
42175|André Téchiné|French|Male|1943|
42184|Éric Chahi|French|Male|1967|
42186|Masaya Matsuura|Japanese|Male|1961|
42187|NanaOn-Sha Co., Ltd.|||1993|
42188|CCP Games|||1997|
42189|Valve|American||1996|
42192|Bahman Ghobadi|Iranian|Male|1969|
42201|Julia Loktev|Russian|Female|1969|
42203|Larry Fessenden|American|Male|1963|
42208|Edwin Locke|American|Male||
42218|Georg Greger|German|Male||
42222|Laurie Collyer|American|Female|1967|
42224|Erick Zonca|French|Male|1956|
42231|Clorindo Testa|Argentine|Male|1923|2013
42232|Helmut Kronberger|Austrian|Male||
42242|Ernst Thormahlen||Male||
42244|Simon Levy|American|Male|1946|
42265|Alexey Pajitnov|Russian|Male|1955|
42266|Keita Takahashi|Japanese|Male|1975|
42279|Shane McGowan||Male||
42280|Anya Phillips|American|Female|1955|1981
42282|Mark Perry||Male||
42283|James McCaffry|American|Male|1954|2011
42293|Nina Leen|American|Female|1909|1995
42300|Roland Kayn||||
42301|Milko Kelemen|||1924|
42309|Jimenez Lai|Canadian|Male|1979|
42310|Bureau Spectacular|||2008|
42311|Doshi Levien, UK|||2000|
42312|Nipa Doshi|Indian|Female|1971|
42313|Jonathan Levien|British|Male|1972|
42323|Yto Barrada|French|Female|1971|
42333|Irwin Kremen|American|Male|1925|
42336|Bela Kolárová|Czech|Female|1923|2010
42340|Martin Boyce|Scottish|Male|1967|
42341|Blanc et Demilly|French||1924|1962
42344|Carlos Raúl Villanueva|Venezuelan|Male|1900|1975
42345|Monteiro Filho|Brazilian|Male|1925|
42346|Antonio Bandeira|Brazilian|Male|1922|1967
42347|Danilo di Prete|Brazilian|Male|1911|1985
42348|Felix Beltran|Cuban|Male|1938|
42349|Paolo Labañino|Cuban|Male|1944|
42350|González Ruiz|Argentine|Male|1937|
42362|Daniel Grataloup|Swiss|Male|1937|
42363|Markus & Nocka Inc|||1932|
42364|Frederick Markus|American|Male||
42365|Paul Nocka||Male||
42366|Markus Kayser|German|Male|1983|
42367|Barry Parker|British|Male|1867|1947
42407|Richard Lampert GmbH & Co.KG||||
42433|Kate Simon||Female||
42439|Gilles Gheerbrant||Male||
42442|DoDo Jin Ming|Chinese|Female|1955|
42443|Mark Becker||Male||
42454|Nathalie Djurberg|Swedish|Female|1978|
42457|Dóra Maurer|Hungarian|Female|1937|
42460|Richard Seireeni||Male||
42462|M. Hirsch||||
42463|Norman Seeff|American|Male|1939|
42464|Gardar Eide Einarsson|Norwegian|Male|1976|
42465|Rashid Johnson|American|Male|1977|
42466|Douglas Darden|American|Male|1951|1996
42469|Abby Leigh|American|Female|1948|
42476|Fallout Productions||||
42477|Top O'Graphic||||
42478|Anna Persiani||Female||
42479|Thomas Klinkowstein|American|Male|1950|
42480|David Arnoff|British|Male|1951|
42483|Winston Smith||Male||
42485|Carlos Bunga|Portuguese|Male|1976|
42490|Diane Lewis|American|Female|1951|
42491|Richard Barnes|American|Male|1953|
42496|Junshi Nakamichi||||
42510|Vincent Cafarelli|American|Male|1930|2011
42516|Ido Bruno|Israeli|Male|1963|
42517|Arthur Brutter|Israeli|Male|1982|
42518|BIG-GAME|||2004|
42519|Augustin Scott de Martinville|French|Male|1980|
42520|Grégoire Jeanmonod|Swiss|Male|1978|
42521|Elric Petit|Belgian|Male|1978|
42522|Moustache, Paris||||
42566|Michael Manfredi|American|Male||
42567|Marion Weiss|American|Female||
42569|Leigh Ledare||Male|1976|
42576|Adrián Villar Rojas|Argentine|Male|1980|
42591|Adam Saltsman|American|Male|1982|
42593|Jenova (Xinghan) Chen|Chinese|Male|1981|
42594|Nick Clark|American|Male|1984|
42596|Toru Iwatani|Japanese|Male|1955|
42597|Rand Miller|American|Male|1959|
42599|Robyn Miller|American|Female|1966|
42611|José Guillermo Castillo|Venezuelan|Male|1938|1999
42616|Carlos Herrera|Venezuelan|Male|1909|1988
42620|Valentin Carron|Swiss|Male|1977|
42625|Chris Welch|British|||
42627|Rabih Mroué|Lebanese|Male|1967|
42628|Meiro Koizumi|Japanese|Male|1976|
42632|Lillian Schwartz|American|Female|1927|
42634|Frances Kuehn||||
42637|Yervant Gianikian|Italian|Male|1942|
42638|Angela Ricci Lucchi|Italian|Female|1942|
42639|Daniel Baranowsky|American|Male|1984|
42643|Loretta Fahrenholz|German|Female|1981|
42698|Jonathan Nossiter|American|Male|1961|
42700|Eryk Rocha|Brazilian|Male|1978|
42705|Jay Rosenblatt|American|Male|1955|
42707|Song Chuan|Chinese|Male|1980|
42708|Ira Sachs|American|Male|1965|
42712|Maurice Pialat|French|Male|1933|
42713|Jacques Rivette|French|Male|1928|
42714|Nina Rosenblum|American|Female|1955|
42715|Lisa Cholodenko|American|Female|1964|
42717|Phil Donahue|American|Male|1935|
42718|Jorge Gaggero|Argentine|Male|1970|
42722|Ulu Grosbard|American|Male|1929|2012
42723|Oussama Mohammad|Syrian|Male|1954|
42724|Alexander Olch|American|Male|1977|
42725|Barry O'Neil|American|Male|1865|1918
42726|Lynne Ramsay|Scottish|Female|1969|
42727|Richard Rogers|American|Male|1944|2001
42728|Kazuhiro Soda|Japanese|Male|1970|
42729|Peter Weir|Australian|Male|1944|
42730|Martin Arnold|Austrian|Male|1959|
42731|James Benning|American|Male|1942|
42732|Leos Carax|French|Male|1960|
42733|Gustav Deutsch|Austrian|Male|1952|
42734|Matthias Müller|German|Male|1961|
42735|Peter Tscherkassky|Austrian|Male|1958|
42736|Apichatpong Weerasethakul|Thai|Male|1970|
42737|Ruapati||||
42738|Pere Catala Pic|Spanish|Male||
42739|Anika||||
42740|Marcelo Martin||||
42741|Chi||||
42742|Misas||||
42743|Thompson||||
42744|Laura Diaz Milán||||
42745|Gustavo Gavilondo||||
42746|Melo||||
42747|Pablo Monterrey||||
42748|Adrian Berazain||||
42749|Annee Olofsson|Swedish|Female|1966|
42750|Tom Hunter|British|Male|1965|
42751|Daniela Rossell|Mexican|Female|1973|
42752|Vibeke Tandberg|Norwegian|Female|1967|
42753|Hellen Van Meene|Dutch|Female|1972|
42754|Alexander Dominguez||||
42755|Anabel Alfonso Suárez||||
42756|Marwin Sánchez||||
42757|Miguel Hidalgo||||
42758|Gabriela Gutiérrez||||
42759|Magdiel Collazo||||
42760|Idania del Rio|||1981|
42761|Maxis, Inc.|||1987|
42787|Carol Rama|Italian|Female|1918|2015
42816|Filip Dujardin|Belgian|Male|1971|
42821|Earl Brown||||
42822|Vladimir Ussachevsky||||
42823|Milton Babbitt||||
42824|Bülent Arel||||
42826|Cristian Mungiu|Romanian|Male|1968|
42828|Hsiao-Hsien Hou|Taiwanese|Male|1947|
42831|Claude Chabrol|French|Male|1930|2010
42832|Jessica Yu|American|Female|1966|
42837|Donald Goddard||Male||
42839|LOT-EK|||1993|
42840|Ada Tolla|Italian|Female|1964|
42841|Giuseppe Lignano|Italian|Male|1963|
42844|Alex Holdridge|American|Male|1975|
42845|Catherine Breillat|French|Female|1948|
42846|Christopher Zalla|Kenyan|Male|1974|
42847|Christophe Honoré|French|Male|1970|
42849|Johnnie To|Chinese|Male|1955|
42850|Ka-Fai Wai|Chinese|Male|1955|
42851|Cristóbal Lehyt|Chilean|Male|1973|
42854|Joseph Byrd|American|Male|1937|
42856|Waldemar Cordeiro|Brazilian|Male|1925|1973
42858|Janice Kerbel|Canadian|Female|1969|
42860|Claude Lelouch|French|Male|1937|
42863|William Scott|American|Male|1964|
42870|Nagisa Oshima|Japanese|Male|1932|2013
42871|André Halimi|Tunisian|Male|1930|
42880|Michael Harvey||||
42882|Jim Downie||||
42888|George L. Thomson||||
42889|Kate Greenaway||||
42897|Jean Douchet|French|Male|1929|
42898|Jean-Daniel Pollet|French|Male|1936|2004
42899|Eric Rohmer|French|Male|1920|2010
42900|Jean Rouch|French|Male|1917|2004
42906|Lisa Oppenheim|American|Female|1975|
42921|Gordon Bruce||Male||
42922|Allen Hawthorne|American|Male|1935|
42923|Sarah Crowner|American||1974|
42966|The Henry Moore Foundation||||
42969|Lyle Ashton Harris|American|Male|1964|
42972|Lucy Raven|American|Female|1977|
42980|Moggridge Associates||||
42982|Charles White III|American|Male||
42987|Anna Ostoya|Polish|Female|1978|
43050|Eileen Quinlan|American|Female|1972|
43051|Josephine Pryde|British|Female|1967|
43052|Brendan Fowler|American|Male|1978|
43056|Oliver Chanarin|British|Male|1971|
43061|Robi Müller|Swiss|Male|1942|
43062|Lourdes Portillo|Mexican|Female|1944|
43063|Nina Serrano|American|Female|1934|
43065|A.D. Meraz industries Ltd., Sderot, Israel|Israeli|||
43068|Susana Blaustein Muñoz|Argentine|Female||
43077|Aaron Kuriloff||||
43080|Paolo Lionni||||
43086|Richard Press|American|Male|1965|
43087|Katô Tarô|Japanese|||
43088|Suihara Masami|Japanese|||
43089|Lucien Castaing-Taylor|British|Male|1966|
43090|Julius Klinger|Austrian|Male|1876|1942
43105|François Truffaut|French|Male|1932|1984
43107|Gustav Metzger||||
43111|Samuel Fuller|American|Male|1912|1997
43112|George Roy Hill|American|Male|1921|2002
43113|Brian Beker|American|Male|1958|
43114|Stephen Daldry|British|Male|1961|
43134|Franz Josef van der Grinten|German|Male|1933|
43143|UNITED BROTHERS||||
43146|Clifford Owens|American|Male|1971|
43150|Geta Brătescu|Romanian|Female|1926|
43151|Yael Mer|Israeli|Female|1976|
43193|Christof  Kohlhöfer||||
43194|Gillow & Co.||||
43277|Richard Maxfield|American|Male|1927|1969
43278|Adam Broomberg and Oliver Chanarin Studio||||
43281|Mary Vieira|Brazilian|Female|1927|2001
43288|Vagelis Tsakiridis||||
43289|Walter Marchetti||||
43295|Charlotte Moorman|American||1933|1991
43300|Pandit Pran Nath||Male|1918|1996
43301|Jon Hassell|||1937|
43302|Frank Trowbridge|American||1941|
43304|Larry Baldwin||||
43331|Spilling|German|||
43334|Jean Dupuy||||
43339|Paulo Monteiro|Brazilian|Male|1961|
43343|Ryan Trecartin|American|Male|1981|
43357|Paulo Bruscky|Brazilian|Male|1949|
43396|Gino Soggetti|Italian|male|1898|1990
43428|Katherine Ball||Female||
43429|Rich Black|||1974|
43430|Anthony Nomorosa||Male|1988|
43431|Brad Kayal||Male|1978|
43432|Roger Peet||||
43433|Art Hazelwood||Male|1961|
43434|Jeanne Verdoux|French|Female|1966|
43435|Colin Smith|||1982|
43436|Lindsay Starbuck||||
43437|Ronnie Goodman|||1960|
43438|Manya Kuzemchenko||Female|1984|
43439|Mark Miller||Male||
43440|John Langdon||Male||
43441|Molly Crabapple|American|Female|1983|
43442|Keith Lowe||Male||
43443|Marx Aviano||||
43444|Sebastian Marchal||||
43457|Fernando Vilela|Brazilian|Male|1973|
43459|Fernando Ortega|Mexican|Male|1971|
43465|Sohei Hashimoto||||
43480|Thomas Lanigan-Schmidt|American|Male|1948|
43491|Fernand Fau|French|Male|1858|1919
43498|Alexandra Clotfelter|||1989|
43499|David Loewenstein|American|Male||
43501|Liu Xiaodong|Chinese|Male|1963|
43509|Renan|Spanish|||
43510|JoAnn Carney||Female||
43511|Tom Shortlidge|American|Male|1943|
43512|Wila|Spanish|||
43516|Luc Sante|American|Male|1954|
43520|Jayson Musson|American|Male|1977|
43521|Ben Katchor|American|Male|1951|
43525|Vibram S.p.A., Albizzate, Italy|||1937|
43526|NIKE||||
43527|Amanda Guest|British|Female|1964|
43528|Bart Wasserman|American|Male|1930|2004
43529|Christian Petzold|German|Male|1960|
43530|Maren Ade|German|Female|1976|
43531|Nuri Bilge Ceylan|Turkish|Male|1959|
43532|Manoel de Oliveira|Portuguese||1908|2015
43533|Hong Sang-soo|Korean|Male|1961|
43534|Miguel Gomes|Portuguese|Male|1972|
43535|Pedro Costa|Portuguese|Male|1959|
43536|José Luis Guerín|Spanish|Male|1960|
43537|Matías Piñeiro|Argentine|Male|1982|
43539|João Pedro Rodrigues|Portuguese|Male|1966|
43540|Pier Paolo Pasolini|Italian|Male|1922|1975
43542|Matias Meyer|French|Male|1979|
43543|Kleber Mendonça Filho|Brazilian|Male|1968|
43544|Christopher Kenneally|American|Male|1975|
43545|Sebastián Silva|Chilean|Male|1979|
43546|Nicolás Pereda|Mexican|Male|1977|
43547|Bijan Zamanpira|Iraqi|Male|1965|
43548|Nahid Ghobadi|Iranian|Female|1964|
43550|Sebastián del Amo|French|Male|1971|
43551|Mani Haghighi|Iranian|Male|1969|
43552|Srdan Dragojevic|Serbian|Male|1963|
43554|Eduardo Nunes|Brazilian|Male|1969|
43556|Darezhan Omirbayev|Kazakhstani|Male|1958|
43559|Thornton Dial||Male|1928|2016
43561|Bujar Alimani|Albanian|Male|1969|
43563|Gustavo Pizzi|Brazilian|Male|1977|
43566|Kivu Ruhorahoza|Rwandan|Male|1982|
43567|Morteza Farshbaf|Iranian|Male|1986|
43569|Paula Markovitch|Argentine|Female|1968|
43574|Oday Rasheed|Iraqi|Male|1973|
43575|Tolga Karaçelik|Turkish|Male|1981|
43579|Li Shaohong|Chinese|Female|1955|
