investment_id,fund_id,investor_class,investor_id,call_date,investment_amount
INV002661,FUND023,ClassB,CB_6878,2021-07-23,1547002
INV002662,FUND023,ClassB,CB_5894,2021-12-27,1859129
INV002663,FUND023,ClassB,CB_6878,2023-02-12,679911
INV002664,FUND023,ClassB,CB_1504,2022-01-20,1371400
INV002665,FUND023,ClassB,CB_6546,2023-07-26,602859
INV002666,FUND023,ClassB,CB_6878,2023-07-12,1837580
INV002667,FUND023,ClassB,CB_6546,2022-01-14,457194
INV002668,FUND023,ClassB,CB_4130,2022-07-08,636864
INV002669,FUND023,ClassB,CB_1504,2021-01-31,302558
INV002670,FUND023,ClassB,CB_4130,2024-05-18,633091
INV002671,FUND023,ClassB,CB_4130,2024-03-15,1763343
INV002672,FUND023,ClassB,CB_5894,2020-07-02,677016
INV002673,FUND023,ClassB,CB_5894,2022-06-22,756213
INV002674,FUND023,ClassB,CB_6878,2023-10-02,1695742
INV002675,FUND023,ClassB,CB_4130,2022-05-04,584374
INV002676,FUND023,ClassB,CB_6546,2022-09-01,1618983
INV002677,FUND023,ClassB,CB_4130,2021-03-16,885606
INV002678,FUND023,ClassB,CB_6878,2020-03-16,1849056
INV002679,FUND023,ClassB,CB_5894,2022-10-04,1345137
INV002680,FUND023,ClassB,CB_4130,2023-07-13,1139715
INV002681,FUND023,ClassB,CB_5894,2022-09-15,777573
INV002682,FUND023,ClassB,CB_6546,2020-02-24,548070
INV002683,FUND023,ClassB,CB_6546,2020-07-22,1684468
INV002684,FUND023,ClassB,CB_6878,2023-10-09,1234110
INV002685,FUND023,ClassB,CB_5894,2023-03-07,1138366
INV002686,FUND023,ClassB,CB_5894,2022-03-06,687223
INV002687,FUND023,ClassB,CB_1504,2022-01-28,947903
INV002688,FUND023,ClassB,CB_6546,2024-09-20,454882
INV002689,FUND023,ClassB,CB_5894,2021-11-27,346307
INV002690,FUND023,ClassB,CB_6878,2024-07-31,1132562
INV002691,FUND023,ClassB,CB_6878,2023-09-08,1007566
INV002692,FUND023,ClassB,CB_1504,2024-09-04,437359
INV002693,FUND023,ClassB,CB_1504,2024-06-02,1207764
INV002694,FUND023,Institutional,IN_1545,2020-04-15,2178568
INV002695,FUND023,Institutional,IN_7204,2022-01-23,6254356
INV002696,FUND023,Institutional,IN_2880,2023-09-09,9446542
INV002697,FUND023,Institutional,IN_7724,2021-04-24,3908887
INV002698,FUND023,Institutional,IN_7204,2022-10-26,5154390
INV002699,FUND023,Institutional,IN_2880,2021-12-01,9258147
INV002700,FUND023,Institutional,IN_1698,2021-09-05,2061422
INV002701,FUND023,Institutional,IN_1698,2021-10-07,8761013
INV002702,FUND023,Institutional,IN_7204,2021-01-08,3247484
INV002703,FUND023,Institutional,IN_2880,2022-09-16,4733344
INV002704,FUND023,Institutional,IN_1545,2024-09-17,4984485
INV002705,FUND023,Institutional,IN_1698,2021-09-03,1254876
INV002706,FUND023,Institutional,IN_1698,2021-02-02,6290720
INV002707,FUND023,Institutional,IN_5203,2023-11-22,8317927
INV002708,FUND023,Institutional,IN_1698,2022-10-25,2117981
INV002709,FUND023,Institutional,IN_7249,2020-06-26,8473582
INV002710,FUND023,Institutional,IN_7249,2023-01-24,3811155
INV002711,FUND023,Institutional,IN_7249,2024-07-26,2096506
INV002712,FUND023,Institutional,IN_7204,2023-12-14,8545661
INV002713,FUND023,Institutional,IN_7724,2022-09-22,8086192
INV002714,FUND023,Institutional,IN_5203,2023-06-17,9968501
INV002715,FUND023,Institutional,IN_1698,2023-12-08,8139928
INV002716,FUND023,Institutional,IN_7249,2022-07-02,2078224
INV002717,FUND023,Institutional,IN_7249,2023-10-07,1023476
INV002718,FUND023,Institutional,IN_2880,2024-09-22,2823741
INV002719,FUND023,Institutional,IN_1545,2024-10-05,8722882
INV002720,FUND023,Institutional,IN_7249,2020-07-17,8040647
INV002721,FUND023,Institutional,IN_7724,2021-07-20,3623589
INV002722,FUND023,Institutional,IN_5203,2020-12-21,9014637
INV002723,FUND023,Institutional,IN_7204,2021-07-31,3550126
INV002724,FUND023,Institutional,IN_1545,2021-07-31,8541876
INV002725,FUND023,Institutional,IN_2880,2020-09-11,5665315
INV002726,FUND023,Institutional,IN_7249,2024-02-07,1474300
INV002727,FUND023,Institutional,IN_7724,2024-06-22,9359087
INV002728,FUND023,Institutional,IN_5203,2024-11-26,6025815
INV002729,FUND023,Institutional,IN_5203,2022-09-03,2620141
INV002730,FUND023,Institutional,IN_1698,2022-06-23,1366805
INV002731,FUND023,Institutional,IN_7249,2020-05-07,1625288
INV002732,FUND023,Institutional,IN_5203,2021-10-22,9204649
INV002733,FUND023,Institutional,IN_2880,2024-09-09,9989960
INV002734,FUND023,Institutional,IN_5203,2020-01-06,4333742
INV002735,FUND023,Institutional,IN_7724,2023-02-16,6420705
INV002736,FUND023,Institutional,IN_5203,2024-10-01,4224961
INV002737,FUND023,Institutional,IN_7249,2021-08-09,4158436
INV002738,FUND023,Institutional,IN_7249,2024-11-22,4207991
INV002739,FUND023,Institutional,IN_7204,2020-07-26,7725410
INV002740,FUND023,Institutional,IN_1698,2022-02-02,8536740
INV002741,FUND023,Institutional,IN_7204,2023-09-07,6490179
INV002742,FUND023,Institutional,IN_5203,2020-06-19,2736292
INV002743,FUND023,Institutional,IN_1698,2023-02-25,4818781
INV002744,FUND024,ClassA,CA_4990,2020-03-21,388236
INV002745,FUND024,ClassA,CA_4990,2024-03-07,424650
INV002746,FUND024,ClassA,CA_6090,2024-05-27,139041
INV002747,FUND024,ClassA,CA_6090,2024-05-11,390893
INV002748,FUND024,ClassA,CA_2576,2022-11-22,56282
INV002749,FUND024,ClassA,CA_9840,2022-09-01,287013
INV002750,FUND024,ClassA,CA_2576,2021-01-20,224468
INV002751,FUND024,ClassA,CA_9840,2022-11-24,216230
INV002752,FUND024,ClassA,CA_2576,2022-06-06,470768
INV002753,FUND024,ClassA,CA_2576,2020-09-11,151533
INV002754,FUND024,ClassA,CA_4990,2020-03-09,367017
INV002755,FUND024,ClassA,CA_9840,2024-04-15,239823
INV002756,FUND024,ClassA,CA_7865,2022-06-09,492623
INV002757,FUND024,ClassA,CA_7865,2021-07-22,380410
INV002758,FUND024,ClassA,CA_4990,2021-04-29,108498
INV002759,FUND024,ClassA,CA_4990,2022-05-10,62868
INV002760,FUND024,ClassA,CA_2576,2023-11-04,440227
INV002761,FUND024,ClassA,CA_4990,2024-07-02,158895
INV002762,FUND024,ClassA,CA_6090,2024-01-30,210467
INV002763,FUND024,ClassA,CA_9840,2024-06-16,494836
INV002764,FUND024,ClassA,CA_7865,2022-03-31,130048
INV002765,FUND024,ClassA,CA_4990,2024-07-27,405027
INV002766,FUND024,ClassA,CA_7865,2023-09-07,71982
INV002767,FUND024,ClassA,CA_6090,2021-08-16,143944
INV002768,FUND024,ClassA,CA_6090,2021-06-30,292677
INV002769,FUND024,ClassA,CA_5872,2022-02-01,243516
INV002770,FUND024,ClassA,CA_7865,2022-10-24,241352
INV002771,FUND024,ClassA,CA_6090,2020-08-27,161801
INV002772,FUND024,ClassA,CA_5872,2020-05-07,150902
INV002773,FUND024,ClassA,CA_9840,2022-06-15,299009
INV002774,FUND024,ClassA,CA_6090,2023-02-25,385603
INV002775,FUND024,ClassA,CA_6090,2024-07-20,416457
INV002776,FUND024,ClassA,CA_4990,2021-04-30,94896
INV002777,FUND024,ClassA,CA_9840,2022-10-26,252897
INV002778,FUND024,ClassA,CA_7865,2023-01-26,213208
INV002779,FUND024,ClassA,CA_5872,2024-07-27,359742
INV002780,FUND024,ClassA,CA_9840,2022-09-18,375998
INV002781,FUND024,ClassA,CA_2576,2024-10-31,344056
INV002782,FUND024,ClassA,CA_4990,2020-04-20,75814
INV002783,FUND024,ClassA,CA_4990,2022-04-18,420896
INV002784,FUND024,ClassA,CA_7865,2020-11-09,73343
INV002785,FUND024,ClassA,CA_6090,2022-05-27,96902
INV002786,FUND024,ClassA,CA_2576,2020-03-04,200251
INV002787,FUND024,ClassB,CB_3461,2022-05-02,1720815
INV002788,FUND024,ClassB,CB_9228,2024-07-26,453509
INV002789,FUND024,ClassB,CB_7587,2020-02-18,302031
INV002790,FUND024,ClassB,CB_7721,2021-09-10,1581794
INV002791,FUND024,ClassB,CB_3395,2023-10-20,963450
INV002792,FUND024,ClassB,CB_9228,2021-11-18,1752005
INV002793,FUND024,ClassB,CB_7587,2022-09-11,299933
INV002794,FUND024,ClassB,CB_6127,2023-03-12,1753858
INV002795,FUND024,ClassB,CB_3461,2021-03-01,991044
INV002796,FUND024,ClassB,CB_6127,2020-05-30,1697774
INV002797,FUND024,ClassB,CB_7587,2020-12-16,507091
INV002798,FUND024,ClassB,CB_3461,2023-09-04,1478963
INV002799,FUND024,ClassB,CB_7587,2022-11-24,575659
INV002800,FUND024,ClassB,CB_7149,2023-12-02,933942
INV002801,FUND024,ClassB,CB_9228,2024-11-24,640409
INV002802,FUND024,ClassB,CB_3395,2024-09-15,1536595
INV002803,FUND024,ClassB,CB_6127,2021-01-01,1449651
INV002804,FUND024,ClassB,CB_3461,2020-11-12,713906
INV002805,FUND024,ClassB,CB_3395,2022-02-17,1937455
INV002806,FUND024,ClassB,CB_3461,2024-06-02,1904443
INV002807,FUND024,ClassB,CB_3461,2024-04-24,1651925
INV002808,FUND024,ClassB,CB_3395,2023-07-21,1836308
INV002809,FUND024,ClassB,CB_6302,2023-10-06,1192947
INV002810,FUND024,ClassB,CB_6302,2023-08-29,1587962
INV002811,FUND024,ClassB,CB_6302,2023-02-06,480112
INV002812,FUND024,ClassB,CB_7587,2024-09-15,1024709
INV002813,FUND024,ClassB,CB_3395,2023-09-09,1486313
INV002814,FUND024,ClassB,CB_7149,2022-06-14,1845815
INV002815,FUND024,ClassB,CB_7587,2023-08-24,1188921
INV002816,FUND024,ClassB,CB_7149,2023-02-02,1652272
INV002817,FUND024,ClassB,CB_6127,2022-03-26,1357547
INV002818,FUND024,ClassB,CB_3395,2020-08-06,1261719
INV002819,FUND024,ClassB,CB_6127,2021-07-10,1246448
INV002820,FUND024,Institutional,IN_8423,2023-05-03,6398881
INV002821,FUND024,Institutional,IN_3162,2020-12-18,1579753
INV002822,FUND024,Institutional,IN_1723,2020-10-17,2379070
INV002823,FUND024,Institutional,IN_8423,2023-07-11,1435669
INV002824,FUND024,Institutional,IN_6734,2024-11-03,3417086
INV002825,FUND024,Institutional,IN_6734,2024-09-30,9994030
INV002826,FUND024,Institutional,IN_8423,2023-02-08,7833405
INV002827,FUND024,Institutional,IN_8423,2020-08-13,9380001
INV002828,FUND024,Institutional,IN_8423,2020-04-30,9978960
INV002829,FUND024,Institutional,IN_3162,2022-01-24,4147381
INV002830,FUND024,Institutional,IN_8423,2022-01-18,4458807
INV002831,FUND024,Institutional,IN_1723,2021-11-03,8630764
INV002832,FUND024,Institutional,IN_3162,2021-09-16,9092124
INV002833,FUND024,Institutional,IN_6734,2024-01-11,1900371
INV002834,FUND024,Institutional,IN_8423,2021-01-01,3736676
INV002835,FUND024,Institutional,IN_3162,2021-03-21,8117151
INV002836,FUND024,Institutional,IN_3162,2020-01-08,6047282
INV002837,FUND024,Institutional,IN_3162,2023-02-21,5549515
INV002838,FUND024,Institutional,IN_1723,2023-08-18,5857372
INV002839,FUND024,Institutional,IN_6734,2024-11-04,9165954
INV002840,FUND024,Institutional,IN_3162,2023-02-02,9675152
INV002841,FUND024,Institutional,IN_6734,2020-01-22,2143303
INV002842,FUND024,Institutional,IN_6734,2020-02-18,2613959
INV002843,FUND024,Institutional,IN_3162,2021-05-09,4094501
INV002844,FUND024,Institutional,IN_3162,2021-01-31,5909040
INV002845,FUND024,Institutional,IN_6734,2021-08-01,8961342
INV002846,FUND024,Institutional,IN_6734,2020-05-18,1308976
INV002847,FUND024,Institutional,IN_3162,2023-03-31,6741118
INV002848,FUND024,Institutional,IN_8423,2023-05-24,6749138
INV002849,FUND024,Institutional,IN_1723,2023-04-25,8894411
INV002850,FUND024,Institutional,IN_6734,2022-12-27,6638413
INV002851,FUND024,Institutional,IN_3162,2024-05-07,7064587
INV002852,FUND025,ClassA,CA_8864,2021-01-05,277353
INV002853,FUND025,ClassA,CA_8704,2021-07-15,429481
INV002854,FUND025,ClassA,CA_3582,2021-11-29,387766
INV002855,FUND025,ClassA,CA_9123,2023-02-12,58877
INV002856,FUND025,ClassA,CA_8704,2021-06-15,198284
INV002857,FUND025,ClassA,CA_9123,2021-03-24,328796
INV002858,FUND025,ClassA,CA_8704,2023-02-10,238379
INV002859,FUND025,ClassA,CA_3582,2020-05-11,91008
INV002860,FUND025,ClassA,CA_2002,2022-08-05,279241
INV002861,FUND025,ClassA,CA_8864,2020-12-07,73846
INV002862,FUND025,ClassA,CA_8778,2023-05-13,361618
INV002863,FUND025,ClassA,CA_8704,2023-02-02,175202
INV002864,FUND025,ClassA,CA_3363,2022-08-12,132170
INV002865,FUND025,ClassA,CA_3363,2022-02-18,323004
INV002866,FUND025,ClassA,CA_3582,2023-10-18,321452
INV002867,FUND025,ClassA,CA_3582,2021-11-20,317077
INV002868,FUND025,ClassA,CA_2002,2024-02-13,478855
INV002869,FUND025,ClassA,CA_9123,2022-02-15,448459
INV002870,FUND025,ClassA,CA_3582,2024-03-16,243600
INV002871,FUND025,ClassA,CA_9123,2021-03-05,66975
INV002872,FUND025,ClassA,CA_8778,2023-04-24,51101
INV002873,FUND025,ClassA,CA_2002,2020-07-05,342932
INV002874,FUND025,ClassA,CA_8864,2021-06-11,165206
INV002875,FUND025,ClassA,CA_3363,2021-08-15,137760
INV002876,FUND025,ClassA,CA_9123,2022-12-21,71949
INV002877,FUND025,ClassA,CA_8864,2024-06-03,216410
INV002878,FUND025,ClassA,CA_2873,2023-11-01,190024
INV002879,FUND025,ClassA,CA_3582,2024-10-29,251993
INV002880,FUND025,ClassA,CA_2873,2023-06-15,127985
INV002881,FUND025,ClassA,CA_8778,2020-04-25,328121
INV002882,FUND025,ClassA,CA_8864,2022-09-24,52694
INV002883,FUND025,ClassA,CA_9123,2021-09-16,186647
INV002884,FUND025,ClassA,CA_8778,2024-12-09,89899
INV002885,FUND025,ClassA,CA_8704,2021-06-12,68913
INV002886,FUND025,ClassB,CB_4850,2020-11-26,1325284
INV002887,FUND025,ClassB,CB_4850,2023-04-27,863078
INV002888,FUND025,ClassB,CB_7418,2022-09-07,1650617
INV002889,FUND025,ClassB,CB_7418,2021-02-03,1808404
INV002890,FUND025,ClassB,CB_1751,2020-07-06,685000
INV002891,FUND025,ClassB,CB_1751,2024-05-28,838094
INV002892,FUND025,ClassB,CB_7418,2020-11-09,655783
INV002893,FUND025,ClassB,CB_1751,2020-06-12,1055571
INV002894,FUND025,ClassB,CB_4850,2023-04-04,1967639
INV002895,FUND025,ClassB,CB_6537,2024-05-15,464120
INV002896,FUND025,ClassB,CB_6537,2024-07-17,279309
INV002897,FUND025,ClassB,CB_1751,2021-12-29,1966020
INV002898,FUND025,ClassB,CB_7418,2023-01-11,699116
INV002899,FUND025,ClassB,CB_1751,2022-03-28,841840
INV002900,FUND025,ClassB,CB_6537,2022-02-26,1646771
INV002901,FUND025,ClassB,CB_1751,2020-05-24,982859
INV002902,FUND025,ClassB,CB_6537,2020-06-05,1327725
INV002903,FUND025,ClassB,CB_7418,2020-06-25,993905
INV002904,FUND025,ClassB,CB_4850,2024-10-28,1675208
INV002905,FUND025,ClassB,CB_1751,2022-09-02,550092
INV002906,FUND025,ClassB,CB_7418,2023-11-09,1360127
INV002907,FUND025,ClassB,CB_6537,2022-03-11,221190
INV002908,FUND025,ClassB,CB_1751,2020-12-28,1631182
INV002909,FUND025,ClassB,CB_4850,2022-05-28,891541
INV002910,FUND025,ClassB,CB_1751,2021-08-20,395049
INV002911,FUND025,ClassB,CB_7418,2024-11-22,1448880
INV002912,FUND025,ClassB,CB_6537,2020-05-17,1449510
INV002913,FUND025,ClassB,CB_1751,2024-07-25,973694
INV002914,FUND025,ClassB,CB_7418,2023-07-09,378872
INV002915,FUND025,ClassB,CB_7418,2024-04-29,455257
INV002916,FUND025,ClassB,CB_4850,2022-10-28,1385285
INV002917,FUND025,ClassB,CB_7418,2020-11-29,961317
INV002918,FUND025,ClassB,CB_7418,2022-05-14,633777
INV002919,FUND025,ClassB,CB_1751,2020-03-27,1827950
INV002920,FUND025,ClassB,CB_1751,2023-02-02,1463359
INV002921,FUND025,Institutional,IN_6742,2024-06-14,9101260
INV002922,FUND025,Institutional,IN_3084,2020-09-14,2866110
INV002923,FUND025,Institutional,IN_3084,2020-06-09,1289822
INV002924,FUND025,Institutional,IN_6742,2020-01-30,6798642
INV002925,FUND025,Institutional,IN_6742,2021-08-29,7927383
INV002926,FUND025,Institutional,IN_8236,2020-12-19,8284369
INV002927,FUND025,Institutional,IN_8236,2020-08-21,8045322
INV002928,FUND025,Institutional,IN_9352,2021-06-04,8602711
INV002929,FUND025,Institutional,IN_3084,2023-09-01,1668752
INV002930,FUND025,Institutional,IN_8236,2023-06-20,5637561
INV002931,FUND025,Institutional,IN_3084,2020-06-15,4737241
INV002932,FUND025,Institutional,IN_6742,2023-10-21,6070275
INV002933,FUND025,Institutional,IN_9352,2020-07-17,6704313
INV002934,FUND025,Institutional,IN_6742,2023-06-29,4893919
INV002935,FUND025,Institutional,IN_6742,2022-02-11,3536023
INV002936,FUND025,Institutional,IN_3084,2021-04-07,3641778
INV002937,FUND025,Institutional,IN_9352,2023-02-08,1354927
INV002938,FUND025,Institutional,IN_9352,2021-02-04,6021400
INV002939,FUND025,Institutional,IN_8236,2021-10-09,7519496
INV002940,FUND025,Institutional,IN_9352,2020-03-25,4729022
INV002941,FUND025,Institutional,IN_8236,2023-04-28,5328315
INV002942,FUND025,Institutional,IN_6742,2020-03-26,9259582
INV002943,FUND025,Institutional,IN_6742,2024-07-29,5225392
INV002944,FUND025,Institutional,IN_3084,2020-06-05,6535365
INV002945,FUND025,Institutional,IN_9352,2023-08-29,3625170
INV002946,FUND025,Institutional,IN_9352,2023-09-02,7354673
INV002947,FUND025,Institutional,IN_3084,2023-08-22,1987715
INV002948,FUND025,Institutional,IN_9352,2021-09-21,5069024
INV002949,FUND025,Institutional,IN_9352,2023-04-26,8326774
INV002950,FUND025,Institutional,IN_9352,2021-11-19,8830390
INV002951,FUND025,Institutional,IN_8236,2021-02-19,7272030
INV002952,FUND025,Institutional,IN_3084,2022-08-18,1478262
INV002953,FUND025,Institutional,IN_9352,2022-08-06,4411177
INV002954,FUND025,Institutional,IN_9352,2023-03-27,9585118
INV002955,FUND025,Institutional,IN_9352,2023-06-14,1068571
INV002956,FUND025,Institutional,IN_3084,2022-08-04,2955649
INV002957,FUND025,Institutional,IN_3084,2021-04-10,4376539
INV002958,FUND025,Institutional,IN_6742,2024-02-17,8977765
INV002959,FUND025,Institutional,IN_6742,2021-09-12,8760235
INV002960,FUND025,Institutional,IN_6742,2024-12-12,6533521
INV002961,FUND025,Institutional,IN_6742,2022-09-05,6973195
INV002962,FUND025,Institutional,IN_6742,2021-11-27,1562921
INV002963,FUND025,Institutional,IN_8236,2022-07-21,7139630
INV002964,FUND025,Institutional,IN_8236,2022-10-31,6395653
INV002965,FUND025,Institutional,IN_8236,2022-11-15,4186372
INV002966,FUND025,Institutional,IN_9352,2023-10-17,1272989
INV002967,FUND025,Institutional,IN_9352,2020-10-12,1709189
INV002968,FUND026,ClassA,CA_8428,2024-11-23,401195
INV002969,FUND026,ClassA,CA_7970,2020-12-28,260084
INV002970,FUND026,ClassA,CA_1540,2021-07-30,388413
INV002971,FUND026,ClassA,CA_6648,2021-08-19,374498
INV002972,FUND026,ClassA,CA_7970,2024-02-18,385092
INV002973,FUND026,ClassA,CA_6648,2023-09-24,175756
INV002974,FUND026,ClassA,CA_5455,2023-01-12,497906
INV002975,FUND026,ClassA,CA_5455,2023-11-19,414812
INV002976,FUND026,ClassA,CA_8428,2024-04-17,352723
INV002977,FUND026,ClassA,CA_6648,2024-07-23,51293
INV002978,FUND026,ClassA,CA_1540,2020-02-18,429731
INV002979,FUND026,ClassA,CA_8428,2021-08-23,469163
INV002980,FUND026,ClassA,CA_5688,2024-09-06,218443
INV002981,FUND026,ClassA,CA_7970,2021-03-30,483562
INV002982,FUND026,ClassA,CA_1081,2021-03-30,120050
INV002983,FUND026,ClassA,CA_1081,2021-11-04,400722
INV002984,FUND026,ClassA,CA_1081,2022-08-24,64871
INV002985,FUND026,ClassA,CA_5455,2021-12-04,289276
INV002986,FUND026,ClassA,CA_7970,2020-03-05,381990
INV002987,FUND026,ClassA,CA_1540,2023-04-17,227474
INV002988,FUND026,ClassA,CA_5455,2021-09-13,448224
INV002989,FUND026,ClassA,CA_5455,2024-05-17,64466
INV002990,FUND026,ClassA,CA_1540,2024-08-13,451611
INV002991,FUND026,ClassA,CA_6648,2022-07-20,160556
INV002992,FUND026,ClassA,CA_5455,2023-05-15,366386
INV002993,FUND026,ClassA,CA_5688,2020-12-03,485709
INV002994,FUND026,ClassA,CA_5688,2021-04-16,243405
INV002995,FUND026,ClassA,CA_5455,2024-08-12,283549
INV002996,FUND026,ClassA,CA_1081,2022-12-19,372118
INV002997,FUND026,ClassA,CA_5688,2020-02-03,55491
INV002998,FUND026,ClassB,CB_7284,2021-08-08,1282790
INV002999,FUND026,ClassB,CB_3228,2020-11-13,1629322
INV003000,FUND026,ClassB,CB_2372,2022-09-11,466946
INV003001,FUND026,ClassB,CB_3228,2020-02-10,1919807
INV003002,FUND026,ClassB,CB_3228,2020-07-27,1911874
INV003003,FUND026,ClassB,CB_7284,2022-12-02,557978
INV003004,FUND026,ClassB,CB_2372,2024-09-07,963480
INV003005,FUND026,ClassB,CB_2372,2022-11-01,715689
INV003006,FUND026,ClassB,CB_3228,2023-09-12,1717106
INV003007,FUND026,ClassB,CB_7300,2020-07-06,593541
INV003008,FUND026,ClassB,CB_7917,2024-08-25,1267957
INV003009,FUND026,ClassB,CB_2372,2022-12-22,649171
INV003010,FUND026,ClassB,CB_7917,2021-05-09,1918252
INV003011,FUND026,ClassB,CB_7917,2023-10-17,965527
INV003012,FUND026,ClassB,CB_2372,2024-01-09,1646541
INV003013,FUND026,ClassB,CB_7917,2024-07-10,1419156
INV003014,FUND026,ClassB,CB_3228,2022-08-06,1336279
INV003015,FUND026,ClassB,CB_7917,2023-01-18,1617597
INV003016,FUND026,ClassB,CB_7284,2021-11-22,566599
INV003017,FUND026,ClassB,CB_7917,2020-06-05,1931648
INV003018,FUND026,ClassB,CB_7300,2023-09-29,1813786
INV003019,FUND026,ClassB,CB_7300,2023-07-20,831758
INV003020,FUND026,ClassB,CB_7917,2023-07-24,1644448
INV003021,FUND026,ClassB,CB_2372,2023-04-23,641213
INV003022,FUND026,ClassB,CB_3228,2022-04-14,1161431
INV003023,FUND026,ClassB,CB_2372,2024-06-01,461153
INV003024,FUND026,ClassB,CB_3228,2024-03-20,1805084
INV003025,FUND026,ClassB,CB_7284,2020-07-16,1481011
INV003026,FUND026,ClassB,CB_3228,2023-08-06,1313486
INV003027,FUND026,ClassB,CB_3228,2020-04-03,839301
INV003028,FUND026,ClassB,CB_3228,2021-03-15,1957782
INV003029,FUND026,ClassB,CB_7917,2022-08-13,780738
INV003030,FUND026,ClassB,CB_7284,2020-10-31,1572896
INV003031,FUND026,ClassB,CB_7917,2020-05-11,329123
INV003032,FUND026,ClassB,CB_7917,2023-08-27,555810
INV003033,FUND026,ClassB,CB_7917,2020-01-11,468434
INV003034,FUND026,ClassB,CB_2372,2023-04-15,404877
INV003035,FUND026,ClassB,CB_3228,2020-02-20,1530194
INV003036,FUND026,ClassB,CB_7284,2022-05-25,448348
INV003037,FUND026,ClassB,CB_7917,2021-03-22,1617208
INV003038,FUND026,ClassB,CB_2372,2020-06-02,499400
INV003039,FUND026,ClassB,CB_7300,2021-12-04,307576
INV003040,FUND026,ClassB,CB_2372,2021-05-05,1736049
INV003041,FUND026,ClassB,CB_2372,2023-08-06,352942
INV003042,FUND026,ClassB,CB_2372,2023-06-25,300407
INV003043,FUND026,ClassB,CB_7917,2023-07-21,812932
INV003044,FUND026,ClassB,CB_7300,2020-01-30,1512666
INV003045,FUND026,ClassB,CB_3228,2024-04-01,1861192
INV003046,FUND026,ClassB,CB_7917,2023-07-15,861667
INV003047,FUND026,Institutional,IN_5735,2022-07-31,5306729
INV003048,FUND026,Institutional,IN_5735,2023-07-26,1057314
INV003049,FUND026,Institutional,IN_7673,2024-08-22,8427064
INV003050,FUND026,Institutional,IN_7673,2023-08-16,8965696
INV003051,FUND026,Institutional,IN_4488,2021-03-19,5240980
INV003052,FUND026,Institutional,IN_7673,2024-09-26,5148271
INV003053,FUND026,Institutional,IN_5735,2021-05-14,6505741
INV003054,FUND026,Institutional,IN_1172,2020-01-31,5614353
INV003055,FUND026,Institutional,IN_4488,2021-09-07,6021074
INV003056,FUND026,Institutional,IN_5735,2024-01-03,2968257
INV003057,FUND026,Institutional,IN_5735,2020-03-16,2623094
INV003058,FUND026,Institutional,IN_7673,2021-05-23,1551620
INV003059,FUND026,Institutional,IN_7673,2020-09-10,4630180
INV003060,FUND026,Institutional,IN_4488,2024-04-22,5430248
INV003061,FUND026,Institutional,IN_7673,2022-09-14,8105262
INV003062,FUND026,Institutional,IN_4488,2022-09-15,8552665
INV003063,FUND026,Institutional,IN_5735,2022-03-21,9940429
INV003064,FUND026,Institutional,IN_4488,2023-07-09,4443739
INV003065,FUND026,Institutional,IN_4488,2020-06-25,1113233
INV003066,FUND026,Institutional,IN_1172,2024-05-24,1242286
INV003067,FUND026,Institutional,IN_7673,2020-02-05,2619279
INV003068,FUND026,Institutional,IN_1172,2021-01-28,2868707
INV003069,FUND026,Institutional,IN_5735,2024-03-07,1277079
INV003070,FUND026,Institutional,IN_5735,2023-09-25,3969950
INV003071,FUND026,Institutional,IN_4488,2024-05-30,4706900
INV003072,FUND026,Institutional,IN_4488,2022-07-28,8781477
INV003073,FUND026,Institutional,IN_1172,2021-08-27,5283049
INV003074,FUND026,Institutional,IN_4488,2021-12-07,8079928
INV003075,FUND026,Institutional,IN_4488,2023-12-10,7783586
INV003076,FUND026,Institutional,IN_5735,2022-10-20,9662051
INV003077,FUND026,Institutional,IN_4488,2024-10-16,6776081
INV003078,FUND026,Institutional,IN_1172,2022-09-21,4693069
INV003079,FUND027,ClassA,CA_1415,2023-05-10,338576
INV003080,FUND027,ClassA,CA_5186,2021-03-13,260220
INV003081,FUND027,ClassA,CA_4227,2021-04-02,211861
INV003082,FUND027,ClassA,CA_5186,2024-09-26,384849
INV003083,FUND027,ClassA,CA_4227,2024-10-19,464798
INV003084,FUND027,ClassA,CA_2878,2020-11-27,54073
INV003085,FUND027,ClassA,CA_4227,2023-03-06,324329
INV003086,FUND027,ClassA,CA_4227,2023-12-02,195034
INV003087,FUND027,ClassA,CA_3808,2024-05-29,139843
INV003088,FUND027,ClassA,CA_1415,2024-08-30,361005
INV003089,FUND027,ClassA,CA_3808,2022-05-12,258603
INV003090,FUND027,ClassA,CA_1415,2020-05-11,477393
INV003091,FUND027,ClassA,CA_2878,2021-04-06,198694
INV003092,FUND027,ClassA,CA_4925,2021-12-06,451826
INV003093,FUND027,ClassA,CA_1415,2023-06-18,177716
INV003094,FUND027,ClassA,CA_4925,2021-08-10,200508
INV003095,FUND027,ClassA,CA_4925,2024-08-08,193821
INV003096,FUND027,ClassA,CA_4227,2021-10-05,142983
INV003097,FUND027,ClassA,CA_1415,2021-10-29,341896
INV003098,FUND027,ClassA,CA_5186,2020-08-10,348680
INV003099,FUND027,ClassA,CA_1415,2020-01-11,117628
INV003100,FUND027,ClassA,CA_5186,2024-09-07,366664
INV003101,FUND027,ClassA,CA_7794,2021-04-24,156009
INV003102,FUND027,ClassA,CA_4227,2021-07-17,65231
